"","entrezgene_id","ensembl_gene_id","hgnc_symbol"
"179",51154,"ENSG00000053372","MRTO4"
"180",51177,"ENSG00000023902","PLEKHO1"
"181",51236,"ENSG00000235173","HGH1"
"182",51362,"ENSG00000168438","CDC40"
"183",51441,"ENSG00000198492","YTHDF2"
"184",5238,"ENSG00000013375","PGM3"
"185",5256,"ENSG00000044446","PHKA2"
"186",5292,"ENSG00000137193","PIM1"
"187",5351,"ENSG00000083444","PLOD1"
"188",5395,"ENSG00000122512","PMS2"
"189",5411,"ENSG00000100941","PNN"
"190",54165,"ENSG00000043093","DCUN1D1"
"191",5431,"ENSG00000047315","POLR2B"
"192",5440,"ENSG00000147669","POLR2K"
"193",54436,"ENSG00000125089","SH3TC1"
"194",54469,"ENSG00000086666","ZFAND6"
"195",54471,"ENSG00000100335","MIEF1"
"196",54471,"ENSG00000285025",""
"197",54494,"ENSG00000180425","C11orf71"
"198",54551,"ENSG00000288188","MAGEL2"
"199",54551,"ENSG00000254585","MAGEL2"
"200",54629,"ENSG00000128923","MINDY2"
"201",54949,"ENSG00000167985","SDHAF2"
"202",54986,"ENSG00000168038","ULK4"
"203",55034,"ENSG00000075643","MOCOS"
"204",55069,"ENSG00000106609","TMEM248"
"205",55101,"ENSG00000105341","DMAC2"
"206",55234,"ENSG00000122692","SMU1"
"207",5529,"ENSG00000154001","PPP2R5E"
"208",55295,"ENSG00000167487","KLHL26"
"209",55556,"ENSG00000132199","ENOSF1"
"210",55657,"ENSG00000171163","ZNF692"
"211",55664,"ENSG00000106993","CDC37L1"
"212",55756,"ENSG00000104299","INTS9"
"213",55902,"ENSG00000131069","ACSS2"
"214",5594,"ENSG00000100030","MAPK1"
"215",5598,"ENSG00000166484","MAPK7"
"216",5599,"ENSG00000107643","MAPK8"
"217",56128,"ENSG00000120322","PCDHB8"
"218",56265,"ENSG00000088882","CPXM1"
"219",5635,"ENSG00000161542","PRPSAP1"
"220",56851,"ENSG00000134153","EMC7"
"221",56884,"ENSG00000168843","FSTL5"
"222",56943,"ENSG00000120533","ENY2"
"223",56998,"ENSG00000178585","CTNNBIP1"
"224",5702,"ENSG00000165916","PSMC3"
"225",57176,"ENSG00000236178","VARS2"
"226",57176,"ENSG00000206476","VARS2"
"227",57176,"ENSG00000234032","VARS2"
"228",57176,"ENSG00000230985","VARS2"
"229",57176,"ENSG00000223494","VARS2"
"230",57176,"ENSG00000137411","VARS2"
"231",57181,"ENSG00000196950","SLC39A10"
"232",57186,"ENSG00000188559","RALGAPA2"
"233",57338,"ENSG00000154118","JPH3"
"234",57343,"ENSG00000131845","ZNF304"
"235",57502,"ENSG00000146938","NLGN4X"
"236",57534,"ENSG00000101752","MIB1"
"237",57579,"ENSG00000082269","FAM135A"
"238",57649,"ENSG00000109118","PHF12"
"239",57695,"ENSG00000135913","USP37"
"240",57721,"ENSG00000145388","METTL14"
"241",57862,"ENSG00000119725","ZNF410"
"242",5805,"ENSG00000150787","PTS"
"243",581,"ENSG00000087088","BAX"
"244",58490,"ENSG00000101413","RPRD1B"
"245",5859,"ENSG00000172053","QARS1"
"246",5937,"ENSG00000153250","RBMS1"
"247",5966,"ENSG00000162924","REL"
"248",5997,"ENSG00000116741","RGS2"
"249",602,"ENSG00000069399","BCL3"
"250",6103,"ENSG00000156313","RPGR"
"251",6139,"ENSG00000265681","RPL17"
"252",6248,"ENSG00000215695","RSC1A1"
"253",6259,"ENSG00000163785","RYK"
"254",64326,"ENSG00000143207","COP1"
"255",643988,"ENSG00000228594","FNDC10"
"256",6444,"ENSG00000170624","SGCD"
"257",646817,"ENSG00000230667","SETSIP"
"258",64743,"ENSG00000101940","WDR13"
"259",64750,"ENSG00000108854","SMURF2"
"260",64921,"ENSG00000127995","CASD1"
"261",6498,"ENSG00000136603","SKIL"
"262",64983,"ENSG00000106591","MRPL32"
"263",653082,"ENSG00000206077","ZDHHC11B"
"264",653308,"ENSG00000204147","ASAH2B"
"265",659,"ENSG00000204217","BMPR2"
"266",66000,"ENSG00000144868","TMEM108"
"267",66036,"ENSG00000285032","MTMR9"
"268",66036,"ENSG00000104643","MTMR9"
"269",6606,"ENSG00000273772","SMN2"
"270",6606,"ENSG00000275349","SMN1"
"271",6606,"ENSG00000277773","SMN2"
"272",6606,"ENSG00000205571","SMN2"
"273",6606,"ENSG00000172062","SMN1"
"274",6611,"ENSG00000102172","SMS"
"275",6650,"ENSG00000282214","CAPN15"
"276",6650,"ENSG00000103326","CAPN15"
"277",6653,"ENSG00000137642","SORL1"
"278",6728,"ENSG00000153037","SRP19"
"279",6778,"ENSG00000166888","STAT6"
"280",6785,"ENSG00000118402","ELOVL4"
"281",6810,"ENSG00000103496","STX4"
"282",6814,"ENSG00000116266","STXBP3"
"283",686,"ENSG00000169814","BTD"
"284",6875,"ENSG00000141384","TAF4B"
"285",6919,"ENSG00000171703","TCEA2"
"286",7027,"ENSG00000198176","TFDP1"
"287",7111,"ENSG00000136842","TMOD1"
"288",7265,"ENSG00000113312","TTC1"
"289",728568,"ENSG00000204954","C12orf73"
"290",728841,"ENSG00000270231","NBPF8"
"291",7319,"ENSG00000077721","UBE2A"
"292",7357,"ENSG00000148154","UGCG"
"293",7517,"ENSG00000126215","XRCC3"
"294",7518,"ENSG00000152422","XRCC4"
"295",752014,"ENSG00000205923","CEMP1"
"296",7541,"ENSG00000198081","ZBTB14"
"297",7626,"ENSG00000186376","ZNF75D"
"298",770,"ENSG00000063180","CA11"
"299",7798,"ENSG00000169641","LUZP1"
"300",788,"ENSG00000178537","SLC25A20"
"301",7881,"ENSG00000169282","KCNAB1"
"302",79065,"ENSG00000198925","ATG9A"
"303",79090,"ENSG00000007255","TRAPPC6A"
"304",7917,"ENSG00000229524","BAG6"
"305",7917,"ENSG00000228760","BAG6"
"306",7917,"ENSG00000234651","BAG6"
"307",7917,"ENSG00000096155","BAG6"
"308",7917,"ENSG00000227761","BAG6"
"309",7917,"ENSG00000233348","BAG6"
"310",7917,"ENSG00000204463","BAG6"
"311",79178,"ENSG00000259431","THTPA"
"312",79180,"ENSG00000142634","EFHD2"
"313",79587,"ENSG00000134905","CARS2"
"314",79624,"ENSG00000146476","ARMT1"
"315",79726,"ENSG00000103091","WDR59"
"316",79844,"ENSG00000188818","ZDHHC11"
"317",79888,"ENSG00000275079","LPCAT1"
"318",79888,"ENSG00000153395","LPCAT1"
"319",79947,"ENSG00000117682","DHDDS"
"320",80045,"ENSG00000180758","GPR157"
"321",805,"ENSG00000143933","CALM2"
"322",80896,"ENSG00000135838","NPL"
"323",8131,"ENSG00000103148","NPRL3"
"324",81532,"ENSG00000182208","MOB2"
"325",81846,"ENSG00000133812","SBF2"
"326",81847,"ENSG00000118518","RNF146"
"327",81887,"ENSG00000001497","LAS1L"
"328",81894,"ENSG00000155287","SLC25A28"
"329",8218,"ENSG00000070371","CLTCL1"
"330",8241,"ENSG00000182872","RBM10"
"331",83394,"ENSG00000091622","PITPNM3"
"332",83473,"ENSG00000167216","KATNAL2"
"333",83638,"ENSG00000175573","C11orf68"
"334",83695,"ENSG00000171792","RHNO1"
"335",83986,"ENSG00000167930","FAM234A"
"336",84140,"ENSG00000170264","FAM161A"
"337",84223,"ENSG00000114473","IQCG"
"338",84321,"ENSG00000051596","THOC3"
"339",84335,"ENSG00000204673","AKT1S1"
"340",84433,"ENSG00000198286","CARD11"
"341",84458,"ENSG00000196233","LCOR"
"342",84649,"ENSG00000062282","DGAT2"
"343",84752,"ENSG00000237172","B3GNT9"
"344",84852,"ENSG00000203865","ATP1A1-AS1"
"345",84901,"ENSG00000176953","NFATC2IP"
"346",8501,"ENSG00000149150","SLC43A1"
"347",8515,"ENSG00000143127","ITGA10"
"348",8543,"ENSG00000143013","LMO4"
"349",8703,"ENSG00000158850","B4GALT3"
"350",8763,"ENSG00000135535","CD164"
"351",8835,"ENSG00000120833","SOCS2"
"352",8848,"ENSG00000102804","TSC22D1"
"353",8894,"ENSG00000125977","EIF2S2"
"354",896,"ENSG00000112576","CCND3"
"355",89894,"ENSG00000198270","TMEM116"
"356",900,"ENSG00000113328","CCNG1"
"357",9024,"ENSG00000174672","BRSK2"
"358",90379,"ENSG00000288453","DCAF15"
"359",90379,"ENSG00000132017","DCAF15"
"360",9039,"ENSG00000144744","UBA3"
"361",90557,"ENSG00000163040","CCDC74A"
"362",91893,"ENSG00000255561","FDXACB1"
"363",92104,"ENSG00000197557","TTC30A"
"364",92255,"ENSG00000164187","LMBRD2"
"365",9230,"ENSG00000185236","RAB11B"
"366",9326,"ENSG00000278574","ZNHIT3"
"367",9326,"ENSG00000273611","ZNHIT3"
"368",93953,"ENSG00000147174","GCNA"
"369",9446,"ENSG00000148834","GSTO1"
"370",9470,"ENSG00000135930","EIF4E2"
"371",9524,"ENSG00000099797","TECR"
"372",9559,"ENSG00000122958","VPS26A"
"373",9605,"ENSG00000075399","VPS9D1"
"374",9712,"ENSG00000148429","USP6NL"
"375",9754,"ENSG00000130052","STARD8"
"376",9780,"ENSG00000103335","PIEZO1"
"377",9821,"ENSG00000023287","RB1CC1"
"378",9852,"ENSG00000178567","EPM2AIP1"
"379",9894,"ENSG00000100726","TELO2"
