"","entrezgene_id","ensembl_gene_id","hgnc_symbol"
"270",3096,"ENSG00000095951","HIVEP1"
"271",2289,"ENSG00000096060","FKBP5"
"272",27154,"ENSG00000096070","BRPF3"
"273",55168,"ENSG00000096080","MRPS18A"
"274",28978,"ENSG00000096092","TMEM14A"
"275",3326,"ENSG00000096384","HSP90AB1"
"276",988,"ENSG00000096401","CDC5L"
"277",7738,"ENSG00000096654","ZNF184"
"278",1832,"ENSG00000096696","DSP"
"279",1855,"ENSG00000107404","DVL1"
"280",55161,"ENSG00000109133","TMEM33"
"281",57606,"ENSG00000109171","SLAIN2"
"282",64854,"ENSG00000109189","USP46"
"283",26511,"ENSG00000109220","CHIC2"
"284",4790,"ENSG00000109320","NFKB1"
"285",4126,"ENSG00000109323","MANBA"
"286",1998,"ENSG00000109381","ELF2"
"287",2549,"ENSG00000109458","GAB1"
"288",11275,"ENSG00000109466","KLHL2"
"289",80273,"ENSG00000109519","GRPEL1"
"290",54433,"ENSG00000109534","GAR1"
"291",2483,"ENSG00000109536","FRG1"
"292",51809,"ENSG00000109586","GALNT7"
"293",1665,"ENSG00000109606","DHX15"
"294",55294,"ENSG00000109670","FBXW7"
"295",7468,"ENSG00000109685","NSD2"
"296",152503,"ENSG00000109686","SH3D19"
"297",57620,"ENSG00000109689","STIM2"
"298",683,"ENSG00000109743","BST1"
"299",83891,"ENSG00000109762","SNX25"
"300",51274,"ENSG00000109787","KLF3"
"301",64151,"ENSG00000109805","NCAPG"
"302",10891,"ENSG00000109819","PPARGC1A"
"303",51567,"ENSG00000111802","TDP2"
"304",2651,"ENSG00000111846","GCNT2"
"305",4739,"ENSG00000111859","NEDD9"
"306",9750,"ENSG00000111913","RIPOR2"
"307",5467,"ENSG00000112033","PPARD"
"308",2178,"ENSG00000112039","FANCE"
"309",11329,"ENSG00000112079","STK38"
"310",6428,"ENSG00000112081","SRSF3"
"311",4172,"ENSG00000112118","MCM3"
"312",221692,"ENSG00000112137","PHACTR1"
"313",22858,"ENSG00000112144","CILK1"
"314",26268,"ENSG00000112146","FBXO9"
"315",653,"ENSG00000112175","BMP5"
"316",221662,"ENSG00000112183","RBM24"
"317",26036,"ENSG00000112200","ZNF451"
"318",9532,"ENSG00000112208","BAG2"
"319",1871,"ENSG00000112242","E2F3"
"320",7803,"ENSG00000112245","PTP4A1"
"321",2822,"ENSG00000112293","GPLD1"
"322",51053,"ENSG00000112312","GMNN"
"323",7922,"ENSG00000112473","SLC39A7"
"324",51596,"ENSG00000112514","CUTA"
"325",4188,"ENSG00000112559","MDFI"
"326",7942,"ENSG00000112561","TFEB"
"327",896,"ENSG00000112576","CCND3"
"328",705,"ENSG00000112578","BYSL"
"329",5528,"ENSG00000112640","PPP2R5D"
"330",51069,"ENSG00000112651","MRPL2"
"331",5754,"ENSG00000112655","PTK7"
"332",6722,"ENSG00000112658","SRF"
"333",23113,"ENSG00000112659","CUL9"
"334",56940,"ENSG00000112679","DUSP22"
"335",7422,"ENSG00000112715","VEGFA"
"336",8899,"ENSG00000112739","PRPF4B"
"337",2030,"ENSG00000112759","SLC29A1"
"338",55914,"ENSG00000112851","ERBIN"
"339",56133,"ENSG00000112852","PCDHB2"
"340",83594,"ENSG00000112874","NUDT12"
"341",4124,"ENSG00000112893","MAN2A1"
"342",11044,"ENSG00000112941","TENT4A"
"343",2690,"ENSG00000112964","GHR"
"344",3157,"ENSG00000112972","HMGCS1"
"345",10902,"ENSG00000112983","BRD8"
"346",10112,"ENSG00000112984","KIF20A"
"347",10884,"ENSG00000112996","MRPS30"
"348",3313,"ENSG00000113013","HSPA9"
"349",1839,"ENSG00000113070","HBEGF"
"350",4015,"ENSG00000113083","LOX"
"351",3156,"ENSG00000113161","HMGCR"
"352",10087,"ENSG00000113163","CERT1"
"353",23197,"ENSG00000113194","FAF2"
"354",9421,"ENSG00000113196","HAND1"
"355",56130,"ENSG00000113211","PCDHB6"
"356",56121,"ENSG00000113248","PCDHB15"
"357",411,"ENSG00000113273","ARSB"
"358",9685,"ENSG00000113282","CLINT1"
"359",57472,"ENSG00000113300","CNOT6"
"360",1004,"ENSG00000113361","CDH6"
"361",4001,"ENSG00000113368","LMNB1"
"362",57561,"ENSG00000113369","ARRDC3"
"363",64083,"ENSG00000113384","GOLPH3"
"364",10923,"ENSG00000113387","SUB1"
"365",83989,"ENSG00000113391","FAM172A"
"366",6897,"ENSG00000113407","TARS1"
"367",50805,"ENSG00000113430","IRX4"
"368",4012,"ENSG00000113441","LNPEP"
"369",5144,"ENSG00000113448","PDE4D"
"370",55299,"ENSG00000113460","BRIX1"
"371",10007,"ENSG00000113552","GNPDA1"
"372",6500,"ENSG00000113558","SKP1"
"373",5515,"ENSG00000113575","PPP2CA"
"374",2908,"ENSG00000113580","NR3C1"
"375",10802,"ENSG00000113615","SEC24A"
"376",79770,"ENSG00000113621","TXNDC15"
"377",23548,"ENSG00000113638","TTC33"
"378",23286,"ENSG00000113645","WWC1"
"379",9555,"ENSG00000113648","MACROH2A1"
"380",10915,"ENSG00000113649","TCERG1"
"381",1809,"ENSG00000113657","DPYSL3"
"382",4090,"ENSG00000113658","SMAD5"
"383",1452,"ENSG00000113712","CSNK1A1"
"384",5159,"ENSG00000113721","PDGFRB"
"385",8992,"ENSG00000113732","ATP6V0E1"
"386",662,"ENSG00000113734","BNIP1"
"387",8614,"ENSG00000113739","STC2"
"388",3274,"ENSG00000113749","HRH2"
"389",1627,"ENSG00000113758","DBN1"
"390",23567,"ENSG00000113761","ZNF346"
"391",10051,"ENSG00000113810","SMC4"
"392",58515,"ENSG00000113811","SELENOK"
"393",55171,"ENSG00000113838","TBCCD1"
"394",51300,"ENSG00000113845","TIMMDC1"
"395",604,"ENSG00000113916","BCL6"
"396",84100,"ENSG00000113966","ARL6"
"397",51421,"ENSG00000114019","AMOTL2"
"398",4968,"ENSG00000114026","OGG1"
"399",3836,"ENSG00000114030","KPNA1"
"400",25852,"ENSG00000114098","ARMC8"
"401",55186,"ENSG00000114120","SLC25A36"
"402",7029,"ENSG00000114126","TFDP2"
"403",11235,"ENSG00000114209","PDCD10"
"404",7474,"ENSG00000114251","WNT5A"
"405",1294,"ENSG00000114270","COL7A1"
"406",2257,"ENSG00000114279","FGF12"
"407",5576,"ENSG00000114302","PRKAR2A"
"408",3280,"ENSG00000114315","HES1"
"409",7375,"ENSG00000114316","USP4"
"410",23527,"ENSG00000114331","ACAP2"
"411",1894,"ENSG00000114346","ECT2"
"412",2771,"ENSG00000114353","GNAI2"
"413",11334,"ENSG00000114383","TUSC2"
"414",10641,"ENSG00000114388","NPRL2"
"415",6152,"ENSG00000114391","RPL24"
"416",11068,"ENSG00000114395","CYB561D2"
"417",868,"ENSG00000114423","CBLB"
"418",56987,"ENSG00000114439","BBX"
"419",55081,"ENSG00000114446","IFT57"
"420",84223,"ENSG00000114473","IQCG"
"421",2632,"ENSG00000114480","GBE1"
"422",22916,"ENSG00000114503","NCBP2"
"423",8723,"ENSG00000114520","SNX4"
"424",79669,"ENSG00000114529","C3orf52"
"425",5361,"ENSG00000114554","PLXNA1"
"426",80325,"ENSG00000114626","ABTB1"
"427",10675,"ENSG00000114646","CSPG5"
"428",57501,"ENSG00000114656","CFAP92"
"429",11222,"ENSG00000114686","MRPL3"
"430",1154,"ENSG00000114737","CISH"
"431",7867,"ENSG00000114738","MAPKAPK3"
"432",93,"ENSG00000114739","ACVR2B"
"433",9136,"ENSG00000114767","RRP9"
"434",10289,"ENSG00000114784","EIF1B"
"435",54800,"ENSG00000114796","KLHL24"
"436",7433,"ENSG00000114812","VIPR1"
"437",6747,"ENSG00000114850","SSR3"
"438",92999,"ENSG00000114853","ZBTB47"
"439",7134,"ENSG00000114854","TNNC1"
"440",1181,"ENSG00000114859","CLCN2"
"441",1981,"ENSG00000114867","EIF4G1"
"442",28972,"ENSG00000114902","SPCS1"
"443",6508,"ENSG00000114923","SLC4A3"
"444",54891,"ENSG00000114933","INO80D"
"445",1933,"ENSG00000114942","EEF1B2"
"446",55233,"ENSG00000114978","MOB1A"
"447",6242,"ENSG00000114993","RTKN"
"448",200576,"ENSG00000115020","PIKFYVE"
"449",51011,"ENSG00000115042","FAHD2A"
"450",4691,"ENSG00000115053","NCL"
"451",10096,"ENSG00000115091","ACTR3"
"452",51639,"ENSG00000115128","SF3B6"
"453",2820,"ENSG00000115159","GPD2"
"454",90,"ENSG00000115170","ACVR1"
"455",85461,"ENSG00000115183","TANC1"
"456",4358,"ENSG00000115204","MPV17"
"457",2976,"ENSG00000115207","GTF3C2"
"458",8890,"ENSG00000115211","EIF2B4"
"459",29959,"ENSG00000115216","NRBP1"
"460",64838,"ENSG00000115226","FNDC4"
"461",3676,"ENSG00000115232","ITGA4"
"462",10213,"ENSG00000115233","PSMD14"
"463",51130,"ENSG00000115239","ASB3"
"464",5496,"ENSG00000115241","PPM1G"
"465",64135,"ENSG00000115267","IFIH1"
"466",25801,"ENSG00000115271","GCA"
"467",64427,"ENSG00000115282","TTC31"
"468",84759,"ENSG00000115289","PCGF1"
"469",2888,"ENSG00000115290","GRB14"
"470",79745,"ENSG00000115295","CLIP4"
"471",6711,"ENSG00000115306","SPTBN1"
"472",27429,"ENSG00000115317","HTRA2"
"473",84695,"ENSG00000115318","LOXL3"
"474",1796,"ENSG00000115325","DOK1"
"475",55704,"ENSG00000115355","CCDC88A"
"476",33,"ENSG00000115361","ACADL"
"477",84141,"ENSG00000115363","EVA1A"
"478",2202,"ENSG00000115380","EFEMP1"
"479",55120,"ENSG00000115392","FANCL"
"480",2335,"ENSG00000115414","FN1"
"481",64895,"ENSG00000115421","PAPOLG"
"482",55825,"ENSG00000115425","PECR"
"483",84173,"ENSG00000115459","ELMOD3"
"484",3488,"ENSG00000115461","IGFBP5"
"485",9736,"ENSG00000115464","USP34"
"486",10575,"ENSG00000115484","CCT4"
"487",23301,"ENSG00000115504","EHBP1"
"488",80219,"ENSG00000115520","COQ10B"
"489",23451,"ENSG00000115524","SF3B1"
"490",25843,"ENSG00000115540","MOB4"
"491",3336,"ENSG00000115541","HSPE1"
"492",84812,"ENSG00000115556","PLCD4"
"493",7701,"ENSG00000115568","ZNF142"
"494",3554,"ENSG00000115594","IL1R1"
"495",9173,"ENSG00000115602","IL1RL1"
"496",2274,"ENSG00000115641","FHL2"
"497",10058,"ENSG00000115657","ABCB6"
"498",8576,"ENSG00000115661","STK16"
"499",10494,"ENSG00000115694","STK25"
"500",3398,"ENSG00000115738","ID2"
"501",4953,"ENSG00000115758","ODC1"
"502",57448,"ENSG00000115760","BIRC6"
"503",79954,"ENSG00000115761","NOL10"
"504",55041,"ENSG00000115762","PLEKHB2"
"505",26003,"ENSG00000115806","GORASP2"
"506",10153,"ENSG00000115816","CEBPZ"
"507",25797,"ENSG00000115828","QPCT"
"508",22930,"ENSG00000115839","RAB3GAP1"
"509",8604,"ENSG00000115840","SLC25A12"
"510",151393,"ENSG00000115841","RMDN2"
"511",6432,"ENSG00000115875","SRSF7"
"512",6382,"ENSG00000115884","SDC1"
"513",5334,"ENSG00000115896","PLCL1"
"514",6654,"ENSG00000115904","SOS1"
"515",4999,"ENSG00000115942","ORC2"
"516",390,"ENSG00000115963","RND3"
"517",1386,"ENSG00000115966","ATF2"
"518",22848,"ENSG00000115977","AAK1"
"519",51449,"ENSG00000116005","PCYOX1"
"520",2034,"ENSG00000116016","EPAS1"
"521",7341,"ENSG00000116030","SUMO1"
"522",6697,"ENSG00000116096","SPR"
"523",2043,"ENSG00000116106","EPHA4"
"524",117583,"ENSG00000116117","PARD3B"
"525",607,"ENSG00000116128","BCL9"
"526",1718,"ENSG00000116133","DHCR24"
"527",4139,"ENSG00000116141","MARK1"
"528",27101,"ENSG00000116161","CACYBP"
"529",60676,"ENSG00000116183","PAPPA2"
"530",127428,"ENSG00000116205","TCEANC2"
"531",9528,"ENSG00000116209","TMEM59"
"532",115353,"ENSG00000116212","LRRC42"
"533",6814,"ENSG00000116266","STXBP3"
"534",54206,"ENSG00000116285","ERRFI1"
"535",57535,"ENSG00000116299","ELAPOR1"
"536",271,"ENSG00000116337","AMPD2"
"537",6429,"ENSG00000116350","SRSF4"
"538",79084,"ENSG00000116455","WDR77"
"539",5906,"ENSG00000116473","RAP1A"
"540",3065,"ENSG00000116478","HDAC1"
"541",64766,"ENSG00000116497","S100PBP"
"542",127544,"ENSG00000116514","RNF19B"
"543",10067,"ENSG00000116521","SCAMP3"
"544",55223,"ENSG00000116525","TRIM62"
"545",55870,"ENSG00000116539","ASH1L"
"546",6421,"ENSG00000116560","SFPQ"
"547",54856,"ENSG00000116580","GON4L"
"548",9181,"ENSG00000116584","ARHGEF2"
"549",6723,"ENSG00000116649","SRM"
"550",81563,"ENSG00000116667","C1orf21"
"551",54823,"ENSG00000116668","SWT1"
"552",10625,"ENSG00000116679","IVNS1ABP"
"553",90231,"ENSG00000116685","KIAA2013"
"554",1647,"ENSG00000116717","GADD45A"
"555",79971,"ENSG00000116729","WLS"
"556",7799,"ENSG00000116731","PRDM2"
"557",5997,"ENSG00000116741","RGS2"
"558",51377,"ENSG00000116750","UCHL5"
"559",10286,"ENSG00000116752","BCAS2"
"560",9295,"ENSG00000116754","SRSF11"
"561",1491,"ENSG00000116761","CTH"
"562",10745,"ENSG00000116793","PHTF1"
"563",7709,"ENSG00000116809","ZBTB17"
"564",965,"ENSG00000116815","CD58"
"565",2494,"ENSG00000116833","NR5A2"
"566",23046,"ENSG00000116852","KIF21B"
"567",54936,"ENSG00000116863","ADPRS"
"568",8443,"ENSG00000116906","GNPAT"
"569",7257,"ENSG00000116918","TSNAX"
"570",64121,"ENSG00000116954","RRAGC"
"571",4811,"ENSG00000116962","NID1"
"572",4548,"ENSG00000116984","MTR"
"573",656,"ENSG00000116985","BMP8B"
"574",4610,"ENSG00000116990","MYCL"
"575",57568,"ENSG00000116991","SIPA1L2"
"576",6018,"ENSG00000117000","RLF"
"577",9132,"ENSG00000117013","KCNQ4"
"578",9783,"ENSG00000117016","RIMS3"
"579",10000,"ENSG00000117020","AKT3"
"580",2117,"ENSG00000117036","ETV3"
"581",81849,"ENSG00000117069","ST6GALNAC5"
"582",23266,"ENSG00000117114","ADGRL2"
"583",80135,"ENSG00000117133","RPF1"
"584",10765,"ENSG00000117139","KDM5B"
"585",6675,"ENSG00000117143","UAP1"
"586",5999,"ENSG00000117152","RGS4"
"587",117178,"ENSG00000117155","SSX2IP"
"588",5929,"ENSG00000117222","RBBP5"
"589",5129,"ENSG00000117266","CDK18"
"590",2582,"ENSG00000117308","GALE"
"591",3399,"ENSG00000117318","ID3"
"592",9129,"ENSG00000117360","PRPF3"
"593",991,"ENSG00000117399","CDC20"
"594",8643,"ENSG00000117425","PTCH2"
"595",10327,"ENSG00000117448","AKR1A1"
"596",10103,"ENSG00000117472","TSPAN1"
"597",8548,"ENSG00000117475","BLZF1"
"598",10560,"ENSG00000117479","SLC19A2"
"599",50999,"ENSG00000117500","TMED5"
"600",1266,"ENSG00000117519","CNN3"
"601",23215,"ENSG00000117523","PRRC2C"
"602",2152,"ENSG00000117525","F3"
"603",51611,"ENSG00000117543","DPH5"
"604",7292,"ENSG00000117586","TNFSF4"
"605",9588,"ENSG00000117592","PRDX6"
"606",3664,"ENSG00000117595","IRF6"
"607",27042,"ENSG00000117597","UTP25"
"608",11123,"ENSG00000117602","RCAN3"
"609",25949,"ENSG00000117614","SYF2"
